group,old_key,old_text
lotr.waypoint,lotr.waypoint.FORD_BRUINEN,Ford of Bruinen
lotr.waypoint,lotr.waypoint.FORD_BRUINEN.info,The shallow ford crossing the Loudwater into the realm of Rivendell.
lotr.waypoint,lotr.waypoint.THE_TROLLSHAWS,Trollshaws
lotr.waypoint,lotr.waypoint.THE_TROLLSHAWS.info,"A wild and outlandish forest, scattered with old castles and ruins of Rhudaur, and dark caves home to Trolls from the mountains."
lotr.waypoint,lotr.waypoint.CARN_DUM,Carn Dûm
lotr.waypoint,lotr.waypoint.CARN_DUM.info,The capital of the old Kingdom of Angmar.
lotr.waypoint,lotr.waypoint.WEST_GATE,West Gate
lotr.waypoint,lotr.waypoint.WEST_GATE.info,"The western gate of Khazad-dûm, now called Moria: of old the great delvings and mansions of the Dwarves of Durin's Folk and a wonder of the Northern world."
lotr.waypoint,lotr.waypoint.OST_IN_EDHIL,Ost-in-Edhil
lotr.waypoint,lotr.waypoint.OST_IN_EDHIL.info,The ruined city of the Elves of Eregion.
lotr.waypoint,lotr.waypoint.NORTH_DUNLAND,Duneard
lotr.waypoint,lotr.waypoint.NORTH_DUNLAND.info,A village of shepherds and hunters in the northern reaches of Dunland.
lotr.waypoint,lotr.waypoint.SOUTH_DUNLAND,Firwold
lotr.waypoint,lotr.waypoint.SOUTH_DUNLAND.info,"A town of middling size in the highs of Dunland, and a stop for many traders and travellers on their journeys through the region."
lotr.waypoint,lotr.waypoint.FORDS_OF_ISEN,Fords of Isen
lotr.waypoint,lotr.waypoint.FORDS_OF_ISEN.info,These shallow fords across the River Isen into Rohan are often the site of skirmishes between the Rohirrim and the Orcs.
lotr.waypoint,lotr.waypoint.DWARROWVALE,Dwarrowvale
lotr.waypoint,lotr.waypoint.DWARROWVALE.info,"A Dunlending village grown up around the site of an old hamlet, which, it is said, once hosted Thráin and Thorin Oakenshield during their long wanderings in the wild."
lotr.waypoint,lotr.waypoint.WULFBURG,Wulfburg
lotr.waypoint,lotr.waypoint.WULFBURG.info,"Once the fortress of Freca's son, the self-styled 'King' Wulf, who seized Meduseld for Dunland during the reign of Helm Hammerhand."
lotr.waypoint,lotr.waypoint.LOND_DAER,Lond Daer
lotr.waypoint,lotr.waypoint.LOND_DAER.info,The ancient ruins of the first Númenórean haven in Middle-earth.
lotr.waypoint,lotr.waypoint.ENEDWAITH_ROAD,Old South Road
lotr.waypoint,lotr.waypoint.ENEDWAITH_ROAD.info,"With the North-kingdom long fallen and the power of the South-kingdom waning, these stretches of the old Royal Road have long since fallen into ruin."
lotr.waypoint,lotr.waypoint.MOUTHS_ISEN,Mouths of Isen
lotr.waypoint,lotr.waypoint.MOUTHS_ISEN.info,Here the River Isen flows into the Sea after its long course through sparsely-inhabited Enedwaith.
lotr.waypoint,lotr.waypoint.ISENGARD.info,"A great fortified ring of stone within a vale of the Misty Mountains, wherein stands the tower of Orthanc, stronghold of Saruman."
lotr.waypoint,lotr.waypoint.CAPE_OF_FOROCHEL,Cape of Forochel
lotr.waypoint,lotr.waypoint.CAPE_OF_FOROCHEL.info,"The perilous floes of the Icebay, where only the Snowmen of Forochel dare wander."
lotr.waypoint,lotr.waypoint.SOUTH_FOROCHEL,South Forochel
lotr.waypoint,lotr.waypoint.SOUTH_FOROCHEL.info,One of few permanent settlements of the Lossoth among the frozen wastes.
lotr.waypoint,lotr.waypoint.WITHERED_HEATH,Withered Heath
lotr.waypoint,lotr.waypoint.WITHERED_HEATH.info,"A scorched valley in the Grey Mountains where, it is said, lurk the last of the Fire-drakes."
lotr.waypoint,lotr.waypoint.MOUNT_GUNDABAD,Mount Gundabad
lotr.waypoint,lotr.waypoint.MOUNT_GUNDABAD.info,"The mountain beneath which Durin the Deathless awoke in the Elder Days, and a sacred site of the Dwarves before being overrun by Orcs."
lotr.waypoint,lotr.waypoint.MOUNT_GRAM,Mount Gram
lotr.waypoint,lotr.waypoint.MOUNT_GRAM.info,A mountain inhabited by Orcs who often trouble the lands of Eriador.
lotr.waypoint,lotr.waypoint.HIGH_PASS,High Pass
lotr.waypoint,lotr.waypoint.HIGH_PASS.info,A long and perilous mountain pass from Eriador into Wilderland.
lotr.waypoint,lotr.waypoint.MOUNT_CARADHRAS,Mount Caradhras
lotr.waypoint,lotr.waypoint.MOUNT_CARADHRAS.info,"The Redhorn, one of three peaks above the delvings of Khazad-dûm. The mountain is called Caradhras the Cruel and is said to have a will of its own."
lotr.waypoint,lotr.waypoint.MOUNT_CELEBDIL,Mount Celebdil
lotr.waypoint,lotr.waypoint.MOUNT_CELEBDIL.info,"The Silvertine, one of the peaks above Khazad-dûm. Upon its summit stands the fabled Durin's Tower."
lotr.waypoint,lotr.waypoint.MOUNT_FANUIDHOL,Mount Fanuidhol
lotr.waypoint,lotr.waypoint.MOUNT_FANUIDHOL.info,"The Cloudyhead, one of three peaks above the realm of Khazad-dûm."
lotr.waypoint,lotr.waypoint.MOUNT_METHEDRAS,Mount Methedras
lotr.waypoint,lotr.waypoint.MOUNT_METHEDRAS.info,"The Last Peak, southermost of the Misty Mountains, whence flow the Rivers Isen and Entwash."
lotr.waypoint,lotr.waypoint.GOBLIN_TOWN,Goblin Town
lotr.waypoint,lotr.waypoint.GOBLIN_TOWN.info,"A warren of weaving tunnels and caverns beneath the High Pass, where Orcs scutter and scrape in the dark."
lotr.waypoint,lotr.waypoint.EAGLES_EYRIE,Eagles' Eyrie
lotr.waypoint,lotr.waypoint.EAGLES_EYRIE.info,A great shelf of rock on the eastern side of the Misty Mountains that can be reached only by flight. The Eagles of Manwë reside here.
lotr.waypoint,lotr.waypoint.DAINS_HALLS,Dáin's Halls
lotr.waypoint,lotr.waypoint.DAINS_HALLS.info,"A colony of Durin's Folk in the Grey Mountains, abandoned after Dáin was slain by a Cold-drake."
lotr.waypoint,lotr.waypoint.SCATHA,Scatha's Lair
lotr.waypoint,lotr.waypoint.SCATHA.info,"Once the lair of Scatha, a great Long-worm, before he was slain by Fram of the Éothéod."
lotr.waypoint,lotr.waypoint.CARROCK,Carrock
lotr.waypoint,lotr.waypoint.CARROCK.info,"A towering pillar of rock in the midst of the Great River. It was once said that, on clear nights, a great bear could be seen climbing the rock to gaze upon the Moon."
lotr.waypoint,lotr.waypoint.OLD_FORD,Old Ford
lotr.waypoint,lotr.waypoint.OLD_FORD.info,"The crossing of the Old Forest Road upon the Great River of Wilderland. A bridge once stood here, but has long since crumbled."
lotr.waypoint,lotr.waypoint.GLADDEN_FIELDS,Gladden Confluence
lotr.waypoint,lotr.waypoint.GLADDEN_FIELDS.info,The watery meeting-place where the Gladden flows down into the Great River Anduin.
lotr.waypoint,lotr.waypoint.DIMRILL_DALE,Dimrill Dale
lotr.waypoint,lotr.waypoint.DIMRILL_DALE.info,"Azanulbizar, below the East Gate of Khazad-dûm: the valley of the Mirrormere, wherein it is said Durin the Deathless first saw his crown among the stars."
lotr.waypoint,lotr.waypoint.FIELD_OF_CELEBRANT,Field of Celebrant
lotr.waypoint,lotr.waypoint.FIELD_OF_CELEBRANT.info,"The site of the Gondor-Éothéod victory over the Balchoth, which led to the historic Oath of Cirion and Eorl."
lotr.waypoint,lotr.waypoint.RAUROS,Rauros
lotr.waypoint,lotr.waypoint.RAUROS.info,The shores of Parth Galen by the great falls of Rauros.
lotr.waypoint,lotr.waypoint.BEORN,Beorn's Hall
lotr.waypoint,lotr.waypoint.BEORN.info,"A rustic homestead inhabited by skin-changers and men of the Vales, said to be unfriendly to outsiders."
lotr.waypoint,lotr.waypoint.FOREST_GATE,Forest Gate
lotr.waypoint,lotr.waypoint.FOREST_GATE.info,"Once the entrance to the Wood-elven realm in Greenwood the Great, the gate of Mirkwood is now defiled by servants of the Enemy."
lotr.waypoint,lotr.waypoint.FRAMSBURG,Framsburg
lotr.waypoint,lotr.waypoint.FRAMSBURG.info,"The ruined city of the Éothéod, Northmen ancestors of the Rohirrim."
lotr.waypoint,lotr.waypoint.ANDUIN_CROSSROADS,Crossroads of Anduin
lotr.waypoint,lotr.waypoint.ANDUIN_CROSSROADS.info,A fork in the path between the Anduin Road and the road to Dol Guldur.
lotr.waypoint,lotr.waypoint.EAST_RHOVANION_ROAD,East Rhovanion Gate
lotr.waypoint,lotr.waypoint.EAST_RHOVANION_ROAD.info,"An old crossroads at the meeting of the Anduin Vales, the Brown Lands, and eastern Wilderland."
lotr.waypoint,lotr.waypoint.THRANDUIL_HALLS,Thranduil's Halls
lotr.waypoint,lotr.waypoint.THRANDUIL_HALLS.info,The underground halls of Thranduil the Elvenking. It is said that they recall the glory of Menegroth in days of old.
lotr.waypoint,lotr.waypoint.DOL_GULDUR.info,"The Hill of Sorcery: fortress-lair of the Necromancer before he fled eastwards, now inhabited by Khamûl the Easterling and his fell servants."
lotr.waypoint,lotr.waypoint.MIRKWOOD_MOUNTAINS,Mountains of Mirkwood
lotr.waypoint,lotr.waypoint.MIRKWOOD_MOUNTAINS.info,"The Emyn-nu-Fuin, a range of dark hills rising out of the fog of Mirkwood, which fence out the worst of the Necromancer's corruption."
lotr.waypoint,lotr.waypoint.RHOSGOBEL,Rhosgobel
lotr.waypoint,lotr.waypoint.RHOSGOBEL.info,"The dwelling-place of Radagast the Brown, home to many birds and beasts, and a safe haven among the corruption of Mirkwood."
lotr.waypoint,lotr.waypoint.ENCHANTED_RIVER,Enchanted River
lotr.waypoint,lotr.waypoint.ENCHANTED_RIVER.info,"Here the Elf-path crosses over a gloomy black river. It is advised to avoid these waters, for whoever touches them shall not awake..."
lotr.waypoint,lotr.waypoint.RIVER_GATE,River Gate
lotr.waypoint,lotr.waypoint.RIVER_GATE.info,"An outpost of the Wood-elves at the end of the Old Forest Road, where it meets the River Running."
lotr.waypoint,lotr.waypoint.EAST_BIGHT,East Bight
lotr.waypoint,lotr.waypoint.EAST_BIGHT.info,"Once a thriving region of the Greenwood, the axes of Men have reduced it to a field of stumps and broken trees."
lotr.waypoint,lotr.waypoint.OLD_RHOVANION,Old Rhovanion
lotr.waypoint,lotr.waypoint.OLD_RHOVANION.info,"Long ago, these lands were held by a great Mannish kingdom of Rhovanion, but now its ruins are all that remain."
lotr.waypoint,lotr.waypoint.DORWINION_CROSSROADS,Dorwinion Crossroads
lotr.waypoint,lotr.waypoint.DORWINION_CROSSROADS.info,A crossing in the great roads of Dale and Dorwinion.
lotr.waypoint,lotr.waypoint.EREBOR,Erebor
lotr.waypoint,lotr.waypoint.EREBOR.info,"The Lonely Mountain. Herein lies the Kingdom under the Mountain, a realm of Durin's Folk."
lotr.waypoint,lotr.waypoint.DALE_CITY.info,"The prosperous city of the Kingdom of Dale at the foot of the Lonely Mountain. It was destroyed by Smaug the Terrible in days of old, but rebuilt under King Bard."
lotr.waypoint,lotr.waypoint.LONG_LAKE,Long Lake
lotr.waypoint,lotr.waypoint.LONG_LAKE.info,"Upon the Long Lake stands Lake-town, a Northman settlement bustling with trade. Great wealth flows through this town out of Dale and onward to southern lands."
lotr.waypoint,lotr.waypoint.RUNNING_FORD,Running Ford
lotr.waypoint,lotr.waypoint.RUNNING_FORD.info,A shallow ford on the River Running where the road runs south to old Rhovanion.
lotr.waypoint,lotr.waypoint.REDWATER_FORD,Redwater Ford
lotr.waypoint,lotr.waypoint.REDWATER_FORD.info,"A ford on the Redwater at the eastern border of the Kingdom of Dale, upon the ancient East-West Road laid by the Dwarves."
lotr.waypoint,lotr.waypoint.DALE_CROSSROADS,Great Dalish Crossroads
lotr.waypoint,lotr.waypoint.DALE_CROSSROADS.info,"At the meeting of several important Dalish roads, the lands around this crossing are home to many guilds and thriving markets."
lotr.waypoint,lotr.waypoint.DALE_PORT,Bardhaven
lotr.waypoint,lotr.waypoint.DALE_PORT.info,"The southern port of the Kingdom of Dale, and an important point on the trade routes of Dorwinion."
lotr.waypoint,lotr.waypoint.WEST_PEAK,West Peak
lotr.waypoint,lotr.waypoint.WEST_PEAK.info,The nearer of two large peaks in the Iron Hills. Beneath are the halls of Dáin Ironfoot.
lotr.waypoint,lotr.waypoint.EAST_PEAK,East Peak
lotr.waypoint,lotr.waypoint.EAST_PEAK.info,A large mountain at the far eastern end of the Iron Hills.
lotr.waypoint,lotr.waypoint.CARAS_GALADHON,Caras Galadhon
lotr.waypoint,lotr.waypoint.CARAS_GALADHON.info,"The city of the Galadhrim in Lothlórien, and the heart of Elvendom on earth."
lotr.waypoint,lotr.waypoint.CERIN_AMROTH,Cerin Amroth
lotr.waypoint,lotr.waypoint.CERIN_AMROTH.info,A great green hill in the midst of Lothlórien from where it is said one may see as far as southern Mirkwood.
lotr.waypoint,lotr.waypoint.NIMRODEL,House of Nimrodel
lotr.waypoint,lotr.waypoint.NIMRODEL.info,"The former home of an Elf-maiden, Nimrodel, who disappeared grieving after her beloved Amroth was drowned in the Sundering Seas."
lotr.waypoint,lotr.waypoint.DERNDINGLE,Derndingle
lotr.waypoint,lotr.waypoint.DERNDINGLE.info,"A meeting-place for the Ents of Fangorn, set within a hidden clearing."
lotr.waypoint,lotr.waypoint.WELLINGHALL,Wellinghall
lotr.waypoint,lotr.waypoint.WELLINGHALL.info,One of Treebeard's Ent-houses nestled among the spurs of Mount Methedras.
lotr.waypoint,lotr.waypoint.TREEBEARD_HILL,Treebeard's Hill
lotr.waypoint,lotr.waypoint.TREEBEARD_HILL.info,"A rocky shelf, standing above the trees of Fangorn Forest, where one can contemplate the sunlight on the leaves and the wind among their branches."
lotr.waypoint,lotr.waypoint.WOLD,Woldhall
lotr.waypoint,lotr.waypoint.WOLD.info,A small town in the sparsely inhabited uplands of Rohan.
lotr.waypoint,lotr.waypoint.EDORAS,Edoras
lotr.waypoint,lotr.waypoint.EDORAS.info,"The chief city of the Riddermark, built upon a hill crowned with the Golden Hall of Meduseld."
lotr.waypoint,lotr.waypoint.HELMS_DEEP,Helm's Deep
lotr.waypoint,lotr.waypoint.HELMS_DEEP.info,"The great Rohirric fortress of the Hornburg, which stands in a wide vale beneath the Thrihyrne. Men say that its Deeping Wall has never to this day been breached."
lotr.waypoint,lotr.waypoint.HELMS_CROSSROADS,Deeping-coomb
lotr.waypoint,lotr.waypoint.HELMS_CROSSROADS.info,The vale at the foot of Helm's Deep.
lotr.waypoint,lotr.waypoint.URUK_HIGHLANDS,Uruk Highlands
lotr.waypoint,lotr.waypoint.URUK_HIGHLANDS.info,"These lands in the foothills of the Mountains once belonged to Rohan, but are now desolate and burnt by the servants of the White Hand."
lotr.waypoint,lotr.waypoint.MERING_STREAM,Mering Stream
lotr.waypoint,lotr.waypoint.MERING_STREAM.info,"This stream marks the border between Rohan and Gondor. It runs through Firienholt, the Whispering Wood."
lotr.waypoint,lotr.waypoint.ENTWADE,Entwade
lotr.waypoint,lotr.waypoint.ENTWADE.info,"A ford across the river Entwash, bridging the Eastemnet and the Westemnet."
lotr.waypoint,lotr.waypoint.EASTMARK,Eastmark
lotr.waypoint,lotr.waypoint.EASTMARK.info,The heart of the wide lands patrolled by the eastern Riders of Rohan.
lotr.waypoint,lotr.waypoint.ALDBURG,Aldburg
lotr.waypoint,lotr.waypoint.ALDBURG.info,"The first capital of Rohan, Aldburg is the oldest town in the Riddermark and the seat of the Third Marshal of the Rohirrim."
lotr.waypoint,lotr.waypoint.GRIMSLADE,Grimslade
lotr.waypoint,lotr.waypoint.GRIMSLADE.info,"The home of Grimbold, a Marshal of the Riddermark."
lotr.waypoint,lotr.waypoint.CORSAIRS_LANDING,Corsair's Landing
lotr.waypoint,lotr.waypoint.CORSAIRS_LANDING.info,"In the days of Helm Hammerhand, a fleet of Southrons landed here and fought alongside the Dunlendings to defeat the Men of Rohan."
lotr.waypoint,lotr.waypoint.FRECA_HOLD,Freca's Hold
lotr.waypoint,lotr.waypoint.FRECA_HOLD.info,"The old fort raised by the heedless Lord Freca, who ruled the lands around the River Adorn, and was said to be part-Dunlending."
lotr.waypoint,lotr.waypoint.DUNHARROW,Dunharrow
lotr.waypoint,lotr.waypoint.DUNHARROW.info,"A refuge of the Rohirrim beneath the Dwimorberg, the Haunted Mountain. It is said that none living may pass the Paths of the Dead."
lotr.waypoint,lotr.waypoint.TARLANG,Tarlang's Neck
lotr.waypoint,lotr.waypoint.TARLANG.info,"Men say that a giant fell here and broke his neck, forming the mountain pass between the Blackroot Vale and Lamedon."
lotr.waypoint,lotr.waypoint.RAS_MORTHIL,Ras Morthil
lotr.waypoint,lotr.waypoint.RAS_MORTHIL.info,The last peak at the headland of the western White Mountains. The Men of Anfalas say that wild Púkel-men still linger in these lands.
lotr.waypoint,lotr.waypoint.MINAS_TIRITH,Minas Tirith
lotr.waypoint,lotr.waypoint.MINAS_TIRITH.info,"The great Tower of Guard, capital city of the kingdom of Gondor, built of seven levels of pure white stone with the bright Tower of Ecthelion at its summit."
lotr.waypoint,lotr.waypoint.CAIR_ANDROS,Cair Andros
lotr.waypoint,lotr.waypoint.CAIR_ANDROS.info,"A fortified island in the Anduin, named for the white foam of the waters that run beside it."
lotr.waypoint,lotr.waypoint.HALIFIRIEN,Halifirien
lotr.waypoint,lotr.waypoint.HALIFIRIEN.info,"The Holy Mountain, westernmost of the beacon-hills of Gondor. Elendil was once entombed here, and Cirion and Eorl swore their Oath upon its slopes."
lotr.waypoint,lotr.waypoint.CALENHAD,Calenhad
lotr.waypoint,lotr.waypoint.CALENHAD.info,"The sixth beacon-hill, lit only in times of urgency."
lotr.waypoint,lotr.waypoint.MINRIMMON,Min-Rimmon
lotr.waypoint,lotr.waypoint.MINRIMMON.info,"The fifth beacon-hill and one of the oldest, established before the founding of Rohan."
lotr.waypoint,lotr.waypoint.ERELAS,Erelas
lotr.waypoint,lotr.waypoint.ERELAS.info,"The fourth beacon-hill of Gondor. Bare and treeless, it is easily sighted from the surrounding lands."
lotr.waypoint,lotr.waypoint.NARDOL,Nardol
lotr.waypoint,lotr.waypoint.NARDOL.info,"The third beacon-hill, built on a stretch of the White Mountains. On a clear night its fire is said to be seen all the way from the Halifirien."
lotr.waypoint,lotr.waypoint.EILENACH,Eilenach
lotr.waypoint,lotr.waypoint.EILENACH.info,"The second beacon-hill from Minas Tirith, and the highest point of the Drúadan Forest."
lotr.waypoint,lotr.waypoint.AMON_DIN,Amon Dîn
lotr.waypoint,lotr.waypoint.AMON_DIN.info,"The Silent Hill is the closest beacon to Minas Tirith. Overlooking northern Ithilien, it serves as a fortified outpost for the White City."
