kind,old_field,old_unloc,old_meta,old_name,new_id,status,match,notes
item,mattockBlueDwarven,mattockBlueDwarven,,Blue Dwarven Mattock,blue_dwarven_mattock,ported,name,
item,mattockDwarven,mattockDwarven,,Dwarven Mattock,dwarven_mattock,ported,name,
item,mattockMithril,mattockMithril,,Mithril Mattock,mithril_mattock,ported,name,
item,mechanism,mechanism,,Mechanism,mechanism,ported,name,
item,melonSoup,melonSoup,,Melon Soup,melon_soup,ported,name,
item,mirkwoodBow,mirkwoodBow,,Bow of Mirkwood,mirkwood_bow,ported,name,
item,mithril,mithril,,Mithril Ingot,mithril,ported,id,
item,mithrilBook,mithrilBook,,Book of True-silver,book_of_true_silver,ported,name,
item,mithrilCrossbow,mithrilCrossbow,,Mithril Crossbow,mithril_crossbow,ported,name,
item,mithrilMail,mithrilMail,,Mithril Mail,mithril_mail,ported,name,
item,mithrilNugget,mithrilNugget,,Mithril Nugget,mithril_nugget,ported,name,
item,mithrilRing,mithrilRing,,Mithril Ring,mithril_ring,ported,name,
item,modTemplate,modTemplate,,%s Smith's Scroll,smiths_scroll[named],ported,name,
item,morgulBlade,morgulBlade,,Morgul Blade,morgul_blade,ported,name,
item,morgulSteel,morgulSteel,,Morgul Steel Ingot,morgul_steel_ingot,ported,name,
item,mug,mug,,Mug,mug,ported,name,also: mug_block
item,mugAle,mugAle,,Ale,ale,ported,name,
item,mugAppleJuice,mugAppleJuice,,Apple Juice,apple_juice,ported,name,
item,mugAraq,mugAraq,,Arak,arak,ported,name,
item,mugAthelasBrew,mugAthelasBrew,,Athelas Brew,athelas_brew,ported,name,
item,mugBananaBeer,mugBananaBeer,,Banana Beer,banana_beer,ported,name,
item,mugBlackberryJuice,mugBlackberryJuice,,Blackberry Juice,blackberry_juice,ported,name,
item,mugBlueberryJuice,mugBlueberryJuice,,Blueberry Juice,blueberry_juice,ported,name,
item,mugCactusLiqueur,mugCactusLiqueur,,Cactus Liqueur,cactus_liqueur,ported,name,
item,mugCarrotWine,mugCarrotWine,,Carrot Wine,carrot_wine,ported,name,
item,mugCherryLiqueur,mugCherryLiqueur,,Cherry Liqueur,cherry_liqueur,ported,name,
item,mugChocolate,mugChocolate,,Chocolate,chocolate,ported,name,
item,mugCider,mugCider,,Cider,cider,ported,name,
item,mugCornLiquor,mugCornLiquor,,Corn Liquor,corn_liquor,ported,name,
item,mugCranberryJuice,mugCranberryJuice,,Cranberry Juice,cranberry_juice,ported,name,
item,mugDwarvenAle,mugDwarvenAle,,Dwarven Ale,dwarven_ale,ported,name,
item,mugDwarvenTonic,mugDwarvenTonic,,Dwarven Tonic,dwarven_tonic,ported,name,
item,mugElderberryJuice,mugElderberryJuice,,Elderberry Juice,elderberry_juice,ported,name,
item,mugLemonLiqueur,mugLemonLiqueur,,Lemon Liqueur,lemon_liqueur,ported,name,
item,mugLemonade,mugLemonade,,Lemonade,lemonade,ported,name,
item,mugLimeLiqueur,mugLimeLiqueur,,Lime Liqueur,lime_liqueur,ported,name,
item,mugMangoJuice,mugMangoJuice,,Mango Juice,mango_juice,ported,name,
item,mugMapleBeer,mugMapleBeer,,Maple Beer,maple_beer,ported,name,
item,mugMead,mugMead,,Mead,mead,ported,name,
item,mugMelonLiqueur,mugMelonLiqueur,,Melon Liqueur,melon_liqueur,ported,name,
item,mugMilk,mugMilk,,Milk,milk,ported,name,
item,mugMiruvor,mugMiruvor,,Miruvor,miruvor,ported,name,
item,mugMorgulDraught,mugMorgulDraught,,Morgul-draught,morgul_draught,ported,name,
item,mugOrangeJuice,mugOrangeJuice,,Orange Juice,orange_juice,ported,name,
item,mugOrcDraught,mugOrcDraught,,Orc Draught,orc_draught,ported,name,
item,mugPerry,mugPerry,,Perry,perry,ported,name,
item,mugPlumKvass,mugPlumKvass,,Plum Kvass,plum_kvass,ported,name,
item,mugPomegranateJuice,mugPomegranateJuice,,Pomegranate Juice,pomegranate_juice,ported,name,
item,mugPomegranateWine,mugPomegranateWine,,Pomegranate Wine,pomegranate_wine,ported,name,
item,mugRaspberryJuice,mugRaspberryJuice,,Raspberry Juice,raspberry_juice,ported,name,
item,mugRedGrapeJuice,mugRedGrapeJuice,,Red Grape Juice,red_grape_juice,ported,name,
item,mugRedWine,mugRedWine,,Red Wine,red_wine,ported,name,
item,mugRum,mugRum,,Rum,rum,ported,name,
item,mugSourMilk,mugSourMilk,,Soured Milk,soured_milk,ported,name,
item,mugTauredainCocoa,mugTauredainCocoa,,Taurethrim Cocoa,taurethrim_cocoa,ported,name,
item,mugTauredainCure,mugTauredainCure,,Jungle Remedy,jungle_remedy,ported,name,
item,mugTermiteTequila,mugTermiteTequila,,Termite Tequila,termite_tequila,ported,name,
item,mugTorogDraught,mugTorogDraught,,Torog Draught,torog_draught,ported,name,
item,mugVodka,mugVodka,,Vodka,vodka,ported,name,
item,mugWater,mugWater,,Water,water,ported,name,
item,mugWhiteGrapeJuice,mugWhiteGrapeJuice,,Green Grape Juice,green_grape_juice,ported,name,
item,mugWhiteWine,mugWhiteWine,,White Wine,white_wine,ported,name,
item,mushroomPie,mushroomPie,,Mushroom Pie,mushroom_pie,ported,name,
item,muttonCooked,muttonCooked,,Cooked Mutton,cooked_mutton,ported,name,
item,muttonRaw,muttonRaw,,Raw Mutton,raw_mutton,ported,name,
item,mysteryWeb,mysteryWeb,,Mystery Web,mystery_web,ported,name,
item,nauriteGem,naurite,,Durnor,durnor,ported,name,
item,nearHaradBow,nearHaradBow,,Bow of Harad,harad_bow,ported,name,
item,npcRespawner,npcRespawner,,NPC Respawner,,missing,,
item,obsidianShard,obsidianShard,,Obsidian Shard,obsidian_shard,ported,name,
item,olive,olive,,Olives,olives,ported,name,
item,oliveBread,oliveBread,,Olive Bread,olive_bread,ported,name,
item,opal,opal,,Opal,opal,ported,name,
item,orange,orange,,Orange,orange,ported,name,
item,orcBedItem,orcBed,,Orc Bed,orc_bed,ported,name,
item,orcBone,orcBone,,Orc Bone,orc_bone,ported,name,
item,orcBow,orcBow,,Orc Bow,orc_bow,ported,name,
item,orcSkullStaff,orcSkullStaff,,Orc Skull Staff,orc_skull_staff,ported,name,
item,orcSteel,orcSteel,,Orc Steel Ingot,orc_steel_ingot,ported,name,
item,orcTorchItem,orcTorch,,Orc Torch,orc_torch,ported,name,
item,partyHat,partyHat,,Party Hat,party_hat,ported,name,
item,pear,pear,,Pear,pear,ported,name,
item,pearl,pearl,,Pearl,pearl,ported,name,
item,pebble,pebble,,Pebble,pebble,ported,name,
item,pickaxeAngmar,pickaxeAngmar,,Angmar Pickaxe,angmar_pickaxe,ported,name,
item,pickaxeBlueDwarven,pickaxeBlueDwarven,,Blue Dwarven Pickaxe,blue_dwarven_pickaxe,ported,name,
item,pickaxeBronze,pickaxeBronze,,Bronze Pickaxe,bronze_pickaxe,ported,name,
item,pickaxeDolGuldur,pickaxeDolGuldur,,Dol Guldur Pickaxe,dol_guldur_pickaxe,ported,name,
item,pickaxeDwarven,pickaxeDwarven,,Dwarven Pickaxe,dwarven_pickaxe,ported,name,
item,pickaxeElven,pickaxeElven,,Galadhrim Pickaxe,galadhrim_pickaxe,ported,name,
item,pickaxeHighElven,pickaxeHighElven,,Lindon Pickaxe,lindon_pickaxe,ported,name,
item,pickaxeMallorn,pickaxeMallorn,,Mallorn Pickaxe,mallorn_pickaxe,ported,name,
item,pickaxeMithril,pickaxeMithril,,Mithril Pickaxe,mithril_pickaxe,ported,name,
item,pickaxeOrc,pickaxeOrc,,Mordor Pickaxe,mordor_pickaxe,ported,name,
item,pickaxeRivendell,pickaxeRivendell,,Rivendell Pickaxe,rivendell_pickaxe,ported,name,
item,pickaxeTauredain,pickaxeTauredain,,Taurethrim Pickaxe,taurethrim_pickaxe,ported,name,
item,pickaxeUruk,pickaxeUruk,,Uruk Pickaxe,uruk_pickaxe,ported,name,
item,pickaxeWoodElven,pickaxeWoodElven,,Wood-elven Pickaxe,wood_elven_pickaxe,ported,name,
item,pikeBlueDwarven,pikeBlueDwarven,,Blue Dwarven Pike,blue_dwarven_pike,ported,name,
item,pikeDale,pikeDale,,Dalish Pitchfork,dale_pitchfork,ported,name,
item,pikeDolGuldur,pikeDolGuldur,,Dol Guldur Spike,dol_guldur_spike,ported,name,
item,pikeDwarven,pikeDwarven,,Dwarven Pike,dwarven_pike,ported,name,
item,pikeGondor,pikeGondor,,Gondorian Pike,gondor_pike,ported,name,
item,pikeGundabadUruk,pikeGundabadUruk,,Gundabad Uruk Pike,gundabad_uruk_pike,ported,name,
item,pikeHalfTroll,pikeHalfTroll,,Half-troll Pike,half_troll_pike,ported,name,
item,pikeHarad,pikeHarad,,Haradric Pike,haradric_pike,ported,name,
item,pikeIron,pikeIron,,Iron Pike,iron_pike,ported,name,
item,pikeNearHarad,pikeNearHarad,,Umbaric Pike,umbaric_pike,ported,name,
item,pikeRhun,pikeRhun,,Rhûnic Pike,rhunic_pike,ported,name,
item,pikeTauredain,pikeTauredain,,Taurethrim Pike,taurethrim_pike,ported,name,
item,pikeUruk,pikeUruk,,Uruk Pike,uruk_pike,ported,name,
item,pipeweed,pipeweed,,Pipe-weed,pipeweed,ported,name,also: pipeweed_crop
item,pipeweedLeaf,pipeweedLeaf,,Pipe-weed Leaf,pipeweed_leaf,ported,name,
item,pipeweedSeeds,pipeweedSeeds,,Pipe-weed Seeds,pipeweed_seeds,ported,name,
item,plate,plate,,Fine Plate,fine_plate,ported,name,
item,plum,plum,,Plum,plum,ported,name,
item,polearmAngmar,polearmAngmar,,Angmar Poleaxe,angmar_poleaxe,ported,name,
item,polearmElven,polearmElven,,Galadhrim Battlestaff,galadhrim_battlestaff,ported,name,
item,polearmHighElven,polearmHighElven,,Lindon Battlestaff,lindon_battlestaff,ported,name,
item,polearmOrc,polearmOrc,,Mordor Warscythe,mordor_warscythe,ported,name,
item,polearmRhun,polearmRhun,,Rhûnic Bardiche,rhunic_bardiche,ported,name,
item,polearmRivendell,polearmRivendell,,Rivendell Battlestaff,rivendell_battlestaff,ported,name,
item,polearmWoodElven,polearmWoodElven,,Wood-elven Battlestaff,wood_elven_battlestaff,ported,name,
item,poleaxeNearHarad,poleaxeNearHarad,,Umbaric Poleaxe,umbaric_poleaxe,ported,name,
item,pomegranate,pomegranate,,Pomegranate,pomegranate,ported,name,
item,pouch,pouch,0,Small Pouch,,excluded,rule,
item,pouch,pouch,1,Medium Pouch,,excluded,rule,
item,pouch,pouch,2,Large Pouch,,excluded,rule,
item,quenditeCrystal,quenditeCrystal,,Edhelvir,edhelvir,ported,name,
item,rabbitCooked,rabbitCooked,,Cooked Rabbit,,vanilla,override,user confirmed vanilla duplicate
item,rabbitRaw,rabbitRaw,,Raw Rabbit,,vanilla,override,user confirmed vanilla duplicate
item,rabbitStew,rabbitStew,,Rabbit Stew,rabbit_stew,ported,name,
item,raisins,raisins,,Raisins,raisins,ported,name,
item,rangerBow,rangerBow,,Ranger Bow,ranger_bow,ported,name,
item,raspberry,raspberry,,Raspberries,raspberries,ported,name,
item,redBook,redBook,,Red Book,red_book,ported,name,
item,redClayBall,redClayBall,,Red Clay,red_clay,ported,name,
item,rhinoArmorHalfTroll,rhinoArmorHalfTroll,,Half-troll Rhino Armor,half_troll_rhino_armor,ported,name,
item,rhinoCooked,rhinoCooked,,Cooked Rhino,cooked_rhino,ported,name,
item,rhinoHorn,rhinoHorn,,Rhino Horn,rhino_horn,ported,name,
item,rhinoRaw,rhinoRaw,,Raw Rhino,raw_rhino,ported,name,
item,rhunBow,rhunBow,,Rhûnic Bow,rhunic_bow,ported,name,
item,rhunFirePot,rhunFirePot,,Rhûnic Fire-pot,rhunic_fire_pot,ported,name,
item,ringil,ringil,,Ringil,ringil,ported,name,
item,rivendellBow,rivendellBow,,Rivendell Bow,rivendell_bow,ported,name,
item,rohanBow,rohanBow,,Rohirric Bow,rohirric_bow,ported,name,
item,rollingPin,rollingPin,,Rolling Pin,rolling_pin,ported,name,
item,ruby,ruby,,Ruby,ruby,ported,name,
item,salt,salt,,Salt,salt,ported,name,
item,saltedFlesh,saltedFlesh,,Suspicious Meat,suspicious_meat,ported,name,
item,saltpeter,saltpeter,,Niter,niter,ported,name,
item,sapphire,sapphire,,Sapphire,sapphire,ported,name,
item,sauronMace,sauronMace,,Mace of Sauron,sauron_mace,ported,name,
item,scimitarBlackUruk,scimitarBlackUruk,,Black Uruk Cleaver,black_uruk_cleaver,ported,name,
item,scimitarHalfTroll,scimitarHalfTroll,,Half-troll Scimitar,half_troll_scimitar,ported,name,
item,scimitarNearHarad,scimitarNearHarad,,Umbaric Scimitar,umbaric_scimitar,ported,name,
item,scimitarOrc,scimitarOrc,,Mordor Scimitar,mordor_scimitar,ported,name,
item,scimitarUruk,scimitarUruk,,Uruk Cleaver,uruk_cleaver,ported,name,
item,scimitarUrukBerserker,scimitarUrukBerserker,,Uruk Berserker Cleaver,uruk_berserker_cleaver,ported,name,
item,seedsGrapeRed,seedsGrapeRed,,Red Grape Seeds,red_grape_seeds,ported,name,
item,seedsGrapeWhite,seedsGrapeWhite,,Green Grape Seeds,green_grape_seeds,ported,name,
item,shishKebab,shishKebab,,Shish Kebab,shish_kebab,ported,name,
item,shovelAngmar,shovelAngmar,,Angmar Shovel,angmar_shovel,ported,name,
item,shovelBlueDwarven,shovelBlueDwarven,,Blue Dwarven Shovel,blue_dwarven_shovel,ported,name,
item,shovelBronze,shovelBronze,,Bronze Shovel,bronze_shovel,ported,name,
item,shovelDolGuldur,shovelDolGuldur,,Dol Guldur Shovel,dol_guldur_shovel,ported,name,
item,shovelDwarven,shovelDwarven,,Dwarven Shovel,dwarven_shovel,ported,name,
item,shovelElven,shovelElven,,Galadhrim Shovel,galadhrim_shovel,ported,name,
item,shovelHighElven,shovelHighElven,,Lindon Shovel,lindon_shovel,ported,name,
item,shovelMallorn,shovelMallorn,,Mallorn Shovel,mallorn_shovel,ported,name,
item,shovelMithril,shovelMithril,,Mithril Shovel,mithril_shovel,ported,name,
item,shovelOrc,shovelOrc,,Mordor Shovel,mordor_shovel,ported,name,
item,shovelRivendell,shovelRivendell,,Rivendell Shovel,rivendell_shovel,ported,name,
item,shovelTauredain,shovelTauredain,,Taurethrim Shovel,taurethrim_shovel,ported,name,
item,shovelUruk,shovelUruk,,Uruk Shovel,uruk_shovel,ported,name,
item,shovelWoodElven,shovelWoodElven,,Wood-elven Shovel,wood_elven_shovel,ported,name,
item,silver,silver,,Silver Ingot,silver_ingot,ported,name,
item,silverNugget,silverNugget,,Silver Nugget,silver_nugget,ported,name,
item,silverRing,silverRing,,Silver Ring,silver_ring,ported,name,
item,skullCup,skullCup,,Skull Cup,skull_cup,ported,name,also: skull_cup_block
item,sling,sling,,Sling,sling,ported,name,
item,spawnEgg,spawnEgg,,Spawn,,missing,override,user: keep; add with NPCs/animals (Track D)
item,spearAngmar,spearAngmar,,Angmar Spear,angmar_spear,ported,name,
item,spearArnor,spearArnor,,Arnorian Spear,arnor_spear,ported,name,
item,spearBlackNumenorean,spearBlackNumenorean,,Black Númenórean Spear,black_numenorean_spear,ported,name,
item,spearBlackUruk,spearBlackUruk,,Black Uruk Spear,black_uruk_spear,ported,name,
item,spearBladorthin,spearBladorthin,,Spear of Bladorthin,bladorthin_spear,ported,name,
item,spearBlueDwarven,spearBlueDwarven,,Blue Dwarven Spear,blue_dwarven_spear,ported,name,
item,spearBronze,spearBronze,,Bronze Spear,bronze_spear,ported,name,
item,spearCorsair,spearCorsair,,Corsair Harpoon,corsair_harpoon,ported,name,
item,spearDale,spearDale,,Dalish Spear,dale_spear,ported,name,
item,spearDolGuldur,spearDolGuldur,,Dol Guldur Spear,dol_guldur_spear,ported,name,
item,spearDwarven,spearDwarven,,Dwarven Spear,dwarven_spear,ported,name,
item,spearElven,spearElven,,Galadhrim Spear,galadhrim_spear,ported,name,
item,spearGondor,spearGondor,,Gondorian Spear,gondor_spear,ported,name,
item,spearGundabadUruk,spearGundabadUruk,,Gundabad Uruk Spear,gundabad_uruk_spear,ported,name,
item,spearHarad,spearHarad,,Haradric Spear,haradric_spear,ported,name,
item,spearHighElven,spearHighElven,,Lindon Spear,lindon_spear,ported,name,
item,spearIron,spearIron,,Iron Spear,iron_spear,ported,name,
item,spearMithril,spearMithril,,Mithril Spear,mithril_spear,ported,name,
item,spearMoredain,spearMoredain,,Morwaith Spear,morwaith_spear,ported,name,
item,spearNearHarad,spearNearHarad,,Umbaric Spear,umbaric_spear,ported,name,
item,spearOrc,spearOrc,,Mordor Spear,mordor_spear,ported,name,
item,spearRhun,spearRhun,,Rhûnic Spear,rhunic_spear,ported,name,
item,spearRivendell,spearRivendell,,Rivendell Spear,rivendell_spear,ported,name,
item,spearRohan,spearRohan,,Rohirric Spear,rohirric_spear,ported,name,
item,spearStone,spearStone,,Stone Spear,stone_spear,ported,name,
item,spearTauredain,spearTauredain,,Taurethrim Spear,taurethrim_spear,ported,name,
item,spearUruk,spearUruk,,Uruk Spear,uruk_spear,ported,name,
item,spearUtumno,spearUtumno,,Utumno Spear,utumno_spear,ported,name,
item,spearWoodElven,spearWoodElven,,Wood-elven Spear,wood_elven_spear,ported,name,
item,sting,sting,,Sting,sting,ported,name,
item,strawBedItem,strawBed,,Straw Bed,straw_bed,ported,name,
item,structureSpawner,structureSpawner,,Build,,missing,,
item,sulfur,sulfur,,Sulfur,sulfur,ported,name,
item,sulfurMatch,sulfurMatch,,Sulfur Match,sulfur_match,ported,name,
item,swanFeather,swanFeather,,Swan Feather,swan_feather,ported,name,
item,swordAngmar,swordAngmar,,Angmar Sword,angmar_sword,ported,name,
item,swordArnor,swordArnor,,Arnorian Sword,arnor_sword,ported,name,
item,swordBlackNumenorean,swordBlackNumenorean,,Black Númenórean Sword,black_numenorean_sword,ported,name,
item,swordBlueDwarven,swordBlueDwarven,,Blue Dwarven Sword,blue_dwarven_sword,ported,name,
item,swordBronze,swordBronze,,Bronze Sword,bronze_sword,ported,name,
item,swordCorsair,swordCorsair,,Corsair Eket,corsair_eket,ported,name,
item,swordDale,swordDale,,Dalish Sword,dale_sword,ported,name,
item,swordDolAmroth,swordDolAmroth,,Dol Amroth Sword,dol_amroth_sword,ported,name,
item,swordDolGuldur,swordDolGuldur,,Dol Guldur Sword,dol_guldur_sword,ported,name,
item,swordDorwinionElf,swordDorwinionElf,,Dorwinion Elven Sword,dorwinion_elven_sword,ported,name,
item,swordDwarven,swordDwarven,,Dwarven Sword,dwarven_sword,ported,name,
item,swordElven,swordElven,,Galadhrim Sword,galadhrim_sword,ported,name,
item,swordGondolin,swordGondolin,,Gondolinian Sword,gondolin_sword,ported,name,
item,swordGondor,swordGondor,,Gondorian Sword,gondor_sword,ported,name,
item,swordGulfHarad,swordGulfHarad,,Gulfen Khopesh,gulfen_khopesh,ported,name,
item,swordGundabadUruk,swordGundabadUruk,,Gundabad Uruk Cleaver,gundabad_uruk_cleaver,ported,name,
item,swordHarad,swordHarad,,Haradric Sword,haradric_sword,ported,name,
item,swordHighElven,swordHighElven,,Lindon Sword,lindon_sword,ported,name,
item,swordMallorn,swordMallorn,,Mallorn Sword,mallorn_sword,ported,name,
item,swordMithril,swordMithril,,Mithril Sword,mithril_sword,ported,name,
item,swordMoredain,swordMoredain,,Morwaith Sword,morwaith_sword,ported,name,
item,swordPelargir,swordPelargir,,Pelargir Eket,pelargir_eket,ported,name,
item,swordRhun,swordRhun,,Rhûnic Sword,rhunic_sword,ported,name,
item,swordRivendell,swordRivendell,,Rivendell Sword,rivendell_sword,ported,name,
item,swordRohan,swordRohan,,Rohirric Sword,rohirric_sword,ported,name,
item,swordTauredain,swordTauredain,,Taurethrim Sword,taurethrim_sword,ported,name,
item,swordUtumno,swordUtumno,,Utumno Sword,utumno_sword,ported,name,
item,swordWoodElven,swordWoodElven,,Wood-elven Sword,wood_elven_sword,ported,name,
item,tauredainAmulet,tauredainAmulet,,Taurethrim Amulet,taurethrim_amulet,ported,name,
item,tauredainBlowgun,tauredainBlowgun,,Taurethrim Blowgun,taurethrim_blowgun,ported,name,
item,tauredainDart,tauredainDart,,Taurethrim Dart,taurethrim_dart,ported,name,
item,tauredainDartPoisoned,tauredainDartPoisoned,,Poisoned Taurethrim Dart,poisoned_taurethrim_dart,ported,name,
item,tauredainDoubleTorchItem,tauredainDoubleTorch,,Taurethrim Torch,tauredain_double_torch,ported,name,
item,termite,termite,,Exploding Termite,exploding_termite,ported,name,
item,throwingAxeBlueDwarven,throwingAxeBlueDwarven,,Blue Dwarven Throwing Axe,blue_dwarven_throwing_axe,ported,name,
item,throwingAxeBronze,throwingAxeBronze,,Bronze Throwing Axe,bronze_throwing_axe,ported,name,
item,throwingAxeDwarven,throwingAxeDwarven,,Dwarven Throwing Axe,dwarven_throwing_axe,ported,name,
item,throwingAxeIron,throwingAxeIron,,Iron Throwing Axe,iron_throwing_axe,ported,name,
item,throwingAxeLossarnach,throwingAxeLossarnach,,Lossarnach Throwing Axe,lossarnach_throwing_axe,ported,name,
item,tin,tin,,Tin Ingot,tin_ingot,ported,name,
item,topaz,topaz,,Topaz,topaz,ported,name,
item,torogStew,torogStew,,Torog Stew,torog_stew,ported,name,
item,tridentPelargir,tridentPelargir,,Pelargir Trident,pelargir_trident,ported,name,
item,trollBone,trollBone,,Troll Bone,troll_bone,ported,name,
item,trollStatue,trollStatue,0,Troll Statue #1,troll_statue[0],ported,name,
item,trollStatue,trollStatue,1,Troll Statue #2,troll_statue[1],ported,name,
item,trollStatue,trollStatue,2,Troll Statue #3,troll_statue[2],ported,name,
item,turnip,turnip,,Turnip,turnip,ported,name,
item,turnipCooked,turnipCooked,,Roast Turnip,roast_turnip,ported,name,
item,urukCrossbow,urukCrossbow,,Uruk Crossbow,uruk_crossbow,ported,name,
item,urukSteel,urukSteel,,Uruk Steel Ingot,uruk_steel_ingot,ported,name,
item,utumnoBow,utumnoBow,,Utumno Bow,utumno_bow,ported,name,
item,utumnoKey,utumnoKey,0,Key of Ice,key_of_ice,ported,name,
item,utumnoKey,utumnoKey,1,Key of Obsidian,key_of_obsidian,ported,name,
item,utumnoKey,utumnoKey,2,Key Handle,ice_key_handle,ported,name,also: obsidian_key_handle
item,utumnoKey,utumnoKey,3,Key Shaft,ice_key_shaft,ported,name,also: obsidian_key_shaft
item,utumnoKey,utumnoKey,4,Key Pin,ice_key_pin,ported,name,also: obsidian_key_pin
